zip,cbsa
73155,36420
73433,11620
73074,36420
75491,19100
79243,99999
78294,41700
78332,99999
78279,41700
82831,43260
80815,99999
80755,99999
84026,46860
83431,26820
85624,35700
87521,45340
87544,10740
88042,99999
87103,10740
90310,31080
93915,41500
95154,41940
95690,44700
97050,99999
93660,23420
96014,99999
95852,40900
95391,41860
95378,44700
99213,44060
99350,99999
99151,44060
98560,43220
99781,99999
02060,14460
04677,99999
04558,99999
01255,38340
06503,35300
19902,20100
12495,28740
12416,28740
12465,28740
12920,38460
13126,12180
13053,18660
13450,36580
13838,36580
14785,27460
14824,21300
15957,26860
15705,26860
16874,44300
17985,14100
20714,12580
20056,47900
21270,12580
20156,47900
25326,16620
25864,13220
27528,39580
28424,99999
29175,17900
29636,24860
30266,12060
30446,42340
33199,33100
32530,37860
32466,99999
35651,99999
36590,33660
39042,99999
38731,24740
38846,99999
42166,99999
39336,29860
42762,99999
44333,17460
44141,10420
43462,45780
44656,15940
43837,15740
46146,99999
46869,23060
48460,22420
48859,34380
50256,36820
50586,22700
51051,99999
49929,99999
52133,99999
50302,19780
54411,99999
53708,31540
54842,20260
56594,47420
57010,46820
59339,99999
58794,99999
59002,13740
61552,37900
60518,19940
62957,99999
62997,99999
62932,99999
61855,16580
61815,16580
63381,99999
63627,41180
64484,28140
65201,27620
65728,44180
51532,36540
68924,99999
71359,10780
71322,10780
72024,99999
71952,99999
75559,99999
79331,33260
79251,99999
79036,11100
79330,99999
79353,30220
77967,99999
78620,99999
84008,46860
86437,29420
93043,37100
93458,42020
93287,12540
96809,46520
97208,38900
97250,38900
99116,48300
98557,43220
04211,30340
04683,99999
04978,12300
05772,40860
06138,25540
10041,35620
11964,35620
13158,45060
13696,36300
14720,27460
15824,41260
17266,25420
17957,39060
17814,48700
18631,14100
24009,40220
25245,26580
25647,30880
26561,99999
30355,12060
30622,12060
32043,37260
36453,99999
37880,11940
38552,34980
42054,32460
40317,99999
42567,19220
43516,22300
43420,38840
44841,23380
43314,15340
45351,24820
45388,43380
47452,31140
49257,25880
50592,44740
53082,43100
52737,99999
52308,99999
54139,31940
54619,29100
56308,99999
58716,99999
58415,99999
57359,33580
57432,10100
56385,41060
61553,15900
60960,99999
65351,47660
64843,27900
64438,99999
68952,99999
69039,99999
72038,99999
71348,10780
72601,99999
74748,20460
75669,30980
75478,99999
76437,10180
76937,99999
83348,25200
84638,99999
88314,10460
90095,31080
93604,31460
95430,42220
96033,39820
83520,99999
99013,99999
99928,28540
99581,99999
05034,17200
05902,13620
01343,38340
19726,37980
12738,99999
12123,26460
12053,11220
12870,24020
13845,13780
13861,36580
15253,38300
15773,27780
16057,49660
17253,26500
17949,39060
19481,37980
22731,99999
24581,16820
24557,99999
26448,21900
26152,99999
28645,35900
29037,24860
30456,99999
34266,35840
35901,99999
45844,46780
44661,99999
45135,48940
43326,32020
47356,26900
47334,35220
47948,29200
46967,30900
48858,33220
50064,14340
49757,99999
50427,99999
53401,39540
54642,29100
56222,48820
56711,99999
59059,99999
61361,19340
61848,19180
64861,27900
64420,99999
51521,99999
67146,48620
68381,99999
72941,26300
74360,33060
74530,99999
73743,21420
75371,19100
75157,19100
79519,99999
77481,26420
77222,26420
82642,40180
81650,99999
85287,38060
85941,43320
89714,16180
89833,21220
87047,42140
97293,38900
98935,99999
98827,99999
99604,99999
07882,35620
12584,35620
12064,36580
13021,45060
14040,99999
16682,11020
18949,37980
22815,99999
23963,31340
25067,16620
30601,27600
31072,18380
35983,22840
36581,99999
37699,28700
40921,30940
42352,99999
45309,99999
43151,18140
43194,18140
46991,26540
46861,23060
49015,28020
54154,43020
56716,99999
58323,99999
58071,99999
57475,10100
56384,99999
56393,41060
61443,36860
63363,41180
67455,41460
71161,43340
72628,25460
72572,12900
74943,99999
76836,99999
76869,99999
77413,26420
76653,17780
78359,18580
83466,99999
83624,34300
81155,99999
85535,40940
84520,39220
93260,47300
93504,12540
93013,37100
95410,46380
97843,99999
97710,99999
05609,12740
02823,39300
12008,10580
16048,38300
17974,39060
21540,19060
23117,40060
25904,13220
28509,35100
29620,99999
37821,34100
39402,99999
43138,99999
46531,38500
49047,35660
49288,10300
49910,99999
53176,48580
54721,33460
57460,99999
57448,10100
65001,99999
66092,29940
68531,30700
79377,29500
79058,11100
77542,26420
84712,99999
85333,38060
87539,21580
95369,99999
06349,35980
13695,36300
14061,15380
16646,20180
17127,25420
17041,30140
24469,44420
28232,16740
31091,47580
31730,12460
36317,37120
40576,30460
43406,23380
44848,11740
45267,17140
47360,39980
46919,47340
48652,13020
51006,43580
54104,99999
55782,20260
58644,99999
62739,44100
67843,99999
67530,99999
67574,99999
71452,35060
71764,26260
75105,18620
75865,26660
75880,37300
76874,99999
84715,99999
87937,29740
87511,21580
96105,99999
96142,40900
96705,28180
96751,28180
95616,46700
98238,34580
99557,99999
03589,13620
05873,12740
07820,10900
08318,47220
12778,99999
14893,99999
15276,38300
16342,49660
22547,99999
28656,35900
28281,16740
30817,99999
43036,18140
47324,39980
46962,23060
49284,29620
61078,40300
59338,99999
62255,99999
62558,99999
65337,47660
68866,99999
68834,99999
69145,42420
74831,10220
73553,99999
77961,99999
82836,43260
87551,21580
90263,31080
01865,14460
01224,38340
06504,35300
13482,36580
15413,38300
15334,99999
15492,38300
17748,30820
31029,12060
40949,30940
40447,40080
40337,99999
44265,10420
43519,19580
46740,23060
45369,18140
45365,46500
47930,18820
48896,34380
54764,32860
56444,99999
66647,45820
70589,99999
73440,99999
76803,15220
90506,31080
93517,99999
92258,40140
04933,12620
15731,26860
16132,35260
17372,49620
18957,37980
20790,47900
31034,33300
38113,32820
43414,45780
49020,12980
52037,99999
57002,99999
57461,10100
79345,30220
82215,99999
84516,99999
91304,37100
04988,12300
06532,35300
12220,10580
12288,10580
17263,16540
21690,99999
22551,99999
25913,99999
28629,99999
30812,12260
34491,45540
36879,99999
38833,18420
42633,43700
44824,23380
45660,39020
49817,21540
61775,16580
67051,11680
67110,11680
75660,30980
82925,99999
84201,36260
96763,27980
95978,17020
97390,21660
99033,44060
99657,99999
08348,47220
08270,47220
12455,28740
12050,26460
13077,12180
18463,99999
24569,99999
28664,99999
35976,18980
39359,99999
52658,15460
52325,26980
52163,99999
53901,99999
61020,40420
61130,40420
58452,99999
58506,13900
60929,16580
62537,19500
65614,44180
70457,35380
76061,19100
82922,99999
95224,99999
99328,99999
14883,21300
16127,35260
23123,99999
25141,99999
25696,99999
45858,45780
47933,26900
47949,18820
47464,14020
50241,19780
55397,26780
56326,99999
56160,21860
59050,99999
68701,99999
72165,12900
81643,24300
91709,31080
99632,99999
14013,15380
17033,29540
21235,12580
24628,99999
30074,12060
41643,99999
50235,14340
52066,99999
56652,13420
72540,99999
79560,10180
78071,13300
89557,39900
95418,46380
99833,99999
12861,99999
14145,15380
25825,99999
53079,43100
50515,43980
58496,99999
57422,10100
70421,25220
72462,99999
74559,99999
79941,21340
80832,99999
97362,38900
99552,99999
21528,19060
37367,18900
43942,99999
47841,14020
46979,99999
46853,23060
50675,47940
51022,43580
56592,99999
59841,99999
57570,99999
63333,41180
66079,28140
70611,27660
70804,12940
74946,22900
74450,99999
73644,99999
82010,16940
84722,16260
95364,43760
05647,99999
12939,31660
13459,36580
13312,99999
42036,99999
40744,99999
44424,49660
49075,44780
61539,37900
62479,20820
65728,14700
02222,14460
11245,35620
15922,27780
15716,26860
19550,39740
24476,99999
28608,14380
40110,31140
44878,11740
45306,47540
47967,29200
54838,99999
59623,25740
60917,16580
65301,99999
71831,99999
76122,19100
86431,29420
89420,99999
83866,99999
99125,36830
99513,11260
12222,10580
20211,47900
28624,25860
31207,31420
45688,38580
51015,43580
49822,32100
52054,20220
60921,16580
62814,99999
80520,24540
93620,31460
83806,34140
16161,49660
16515,21500
42163,14540
44860,15340
45309,24820
70352,26380
72183,30780
74864,99999
74001,46140
77582,26420
77262,26420
80432,19740
98293,42660
99014,44060
15698,38300
17701,99999
19409,37980
20560,47900
25211,16620
25625,30880
38359,27180
45334,13340
46926,30900
56710,24220
58756,99999
57214,99999
65534,30060
68364,30700
70773,12940
68944,24260
79080,11100
78125,13300
14263,15380
17841,30260
18601,42540
27840,99999
35082,45180
30726,16860
49464,26090
12166,10580
14638,40380
20553,47900
20402,47900
20411,47900
23413,99999
31067,99999
33834,35840
46975,47700
54816,99999
72360,22620
88265,26020
95035,41860
98068,21260
13464,45060
16420,32740
17005,25420
23878,40060
24327,28700
24729,14140
25719,26580
26287,34060
28669,34340
33877,29460
41347,99999
47223,99999
53599,99999
80463,20780
78772,12420
83849,99999
06115,25540
43914,99999
46771,99999
47003,99999
64726,47660
78339,18580
15434,38300
28109,10620
45859,99999
45866,16380
52641,26980
50533,22700
61042,44580
61641,37900
67512,26740
74010,99999
03458,28300
02767,14460
12736,99999
21278,12580
26671,99999
27235,49180
28580,28820
33191,33100
43218,18140
53278,33340
56329,33460
72340,22620
80429,99999
94511,41860
99637,99999
04004,38860
22107,47900
27871,47820
28647,25860
36723,99999
46851,23060
56309,10820
59404,99999
72035,30780
71235,99999
83402,13940
84732,99999
86320,39140
91329,31080
01504,14460
04013,38860
06028,25540
12853,99999
20212,47900
35559,99999
44281,49300
50050,16140
55976,12380
64197,28140
74335,33060
77969,99999
52561,36900
62252,41180
70556,29180
77446,26420
99587,11260
12504,35620
20060,47900
34139,34940
37845,28940
44636,49300
59718,99999
74048,46140
83211,15420
27017,99999
35632,22520
59454,99999
84621,99999
97604,28900
38378,27180
43925,48260
46928,29020
51333,44020
70436,12940
12604,35620
14873,40380
20416,47900
37373,19420
43724,15740
54454,44620
62828,34500
74438,99999
77870,17780
86342,39140
95229,99999
95347,43760
43652,45780
43778,99999
70657,29340
82721,23940
15483,38300
25124,16620
30220,29300
32658,23540
57621,99999
68323,13100
71353,99999
75132,19100
77463,26420
05840,13620
40266,31140
45658,26580
47338,99999
65662,44180
85942,43320
98823,48300
04336,12300
01331,24640
12915,31660
17071,25420
27094,49180
56593,99999
67467,99999
70782,12940
99771,99999
20441,47900
22976,31340
30119,12060
47654,99999
46787,47340
47034,99999
52562,99999
54742,99999
63079,41180
71764,20980
16620,20180
18237,10900
23273,40060
29439,16700
39159,27140
63557,28860
72737,22220
84515,99999
97143,99999
15841,41260
23479,47260
25972,99999
46071,23140
46249,26900
71721,11660
87935,99999
93634,23420
21916,37980
57563,99999
69190,99999
87319,23700
87513,45340
86545,99999
12463,28740
14461,40380
20539,47900
20456,47900
28903,99999
37385,17420
38259,99999
45877,22300
50431,99999
74859,46140
74844,10220
86053,22380
93210,41500
13225,45060
32185,37260
34287,39460
35440,46220
37397,99999
75966,99999
93750,23420
98937,42660
98398,42660
28441,22180
39149,99999
43601,45780
43713,15740
46937,29020
48710,13020
56027,21860
95538,18860
27881,40580
62876,99999
05767,40860
20041,47900
38575,34980
40018,31140
53098,48020
52333,16300
58126,22020
72735,22220
77844,17780
93740,23420
13647,36300
39115,99999
43711,99999
50110,99999
75886,37300
16672,99999
23870,99999
40855,99999
45845,24820
50573,99999
18946,37980
37044,17300
36503,12120
53792,31540
81429,33940
14556,40380
23667,47260
38055,32820
71212,33740
77453,20900
80257,19740
85531,40940
87538,29780
96010,99999
16155,35260
27936,28620
46175,18820
47021,99999
59721,14580
79010,11100
12537,35620
18333,10900
20139,47900
24656,13720
34266,42700
62363,27300
72359,22620
02324,39300
02564,99999
38652,46180
51035,43580
54649,99999
66636,45820
77341,26660
20306,47900
28583,35100
32612,23540
51466,16140
53928,31540
53939,99999
62514,19500
02552,47240
14112,15380
32681,36100
34140,34940
72669,99999
82190,27220
81420,99999
17311,49620
59724,99999
71942,31680
76599,28660
05863,99999
19523,39740
45816,22300
56356,41060
72426,14180
30540,12060
33593,45300
41368,99999
50244,14340
61243,36860
68855,28260
92357,40140
12133,10580
15621,38300
23480,99999
27919,47260
58060,47420
70747,12940
73022,36420
80259,19740
83404,13940
83327,34300
97373,41420
12588,28740
42356,36980
41061,17140
52075,99999
61845,14010
06495,35300
18326,35620
33945,15980
35899,26620
61953,16580
63167,41180
63853,99999
82428,99999
04865,99999
06479,35300
20525,47900
23297,40060
42164,99999
72066,99999
71339,99999
83468,99999
85360,29420
94497,41860
01263,38340
13137,45060
14639,40380
38371,27180
39148,27140
56137,49380
16234,99999
26275,99999
41230,26580
40473,40080
50150,37800
82732,23940
03252,29060
12120,99999
20406,47900
28618,99999
38271,46460
40281,31140
98811,48300
02477,14460
17358,49620
23178,47260
29905,25940
30460,44340
55480,33460
65218,17860
66250,28140
81009,39380
99738,99999
01749,49340
16644,27780
20414,47900
22442,99999
35229,13820
71630,99999
78567,15180
76533,28660
79780,37780
20643,47900
29826,99999
33944,99999
76940,99999
89037,29820
88349,10460
08064,37980
20660,15680
38324,99999
47878,45460
62781,44100
65038,99999
90671,31080
95929,17020
37314,99999
39171,99999
77976,47020
81430,99999
00742,41980
14488,40380
30140,12060
46563,43780
47926,30900
62829,99999
70893,12940
72108,99999
75164,19100
76797,47380
87072,10740
25529,26580
98386,14740
99734,99999
99653,99999
16102,38300
24468,99999
39061,99999
49865,32100
56670,13420
73625,99999
94591,34900
72164,30780
83343,15420
84749,99999
12995,31660
20428,47900
37071,34980
38860,48500
40506,30460
76824,28660
27943,28620
39834,99999
68424,13100
74192,46140
76558,28660
07939,35620
29476,16700
68404,13100
87364,22140
99403,39420
36470,99999
40157,99999
47805,99999
99675,99999
20533,47900
61755,14010
95427,46380
99766,99999
36313,20020
40621,23180
47994,29200
01561,49340
38077,99999
45848,99999
86506,99999
43984,99999
45155,99999
75990,99999
90090,31080
96089,39820
39901,12060
31532,20060
43468,38840
46513,38500
85937,99999
99678,99999
24608,14140
28699,16740
39736,18060
43928,48540
44750,15940
63066,41180
90899,31080
95980,99999
98556,36500
30424,99999
79733,13700
96063,39780
12237,10580
61562,37900
89151,29820
95836,40900
62336,22800
15801,99999
17833,42780
20210,47900
23184,47260
38659,99999
45624,99999
75659,32220
75416,99999
84729,99999
97253,38900
19955,20100
18918,37980
35181,13820
04645,99999
28655,11700
43346,99999
45336,43380
54174,43020
14863,99999
30639,99999
55010,33460
77987,99999
15662,38300
20435,47900
39177,99999
45813,19580
98853,34180
99658,99999
40363,99999
42332,16420
56022,99999
64073,28140
79051,99999
01910,14460
05466,15540
14588,42900
68638,24260
96037,99999
55377,33460
96742,27980
16725,14620
17124,25420
20216,47900
35058,19460
44665,41400
90846,31080
91756,31080
93764,23420
18820,99999
28666,25860
01653,49340
18935,37980
32228,27260
82422,99999
87365,23700
03280,18180
17750,30820
20215,47900
23891,40060
93844,23420
99671,99999
15449,38300
33499,33100
44453,49660
48625,15620
65055,27620
13341,46540
22848,25500
20504,47900
25562,26580
47435,26900
56679,99999
91759,40140
27342,24660
67276,48620
17765,42380
50214,35500
28355,41820
32775,37340
54499,99999
63850,99999
70050,35380
87022,10740
45712,31930
04291,30340
06267,49340
65217,17860
83433,39940
15461,99999
27827,24780
88342,10460
38950,24900
15624,38300
17537,29540
23397,47260
39077,27140
40283,31140
83735,14260
03226,99999
44242,10420
61322,36860
64868,22220
85341,46060
47112,99999
43287,18140
43721,18140
65590,30060
74866,43060
99723,99999
06059,45860
32815,37340
38780,24740
38622,99999
43828,18740
72826,99999
86029,43320
56399,41060
71477,10780
75688,32220
95419,42220
20635,15680
22989,99999
43069,18140
15262,38300
46743,12140
86054,43320
13331,99999
20241,47900
59835,99999
19366,37980
29162,22500
32899,37340
39477,29860
63860,99999
87525,45340
04225,99999
15553,43740
35540,19460
45661,39020
48667,33220
91499,31080
97761,99999
98527,99999
64144,28140
80511,22660
86507,99999
00601,38660
00623,41900
00674,41980
00690,10380
00717,38660
00703,41980
00735,41980
00732,38660
00728,38660
00785,25020
00917,41980
00971,41980
00962,41980
00977,41980
01420,49340
01453,49340
01523,49340
01527,49340
01545,49340
01535,49340
01571,49340
01611,49340
01702,14460
01607,49340
01742,14460
01746,14460
01703,14460
01754,14460
01757,49340
01801,14460
01803,14460
01826,14460
01850,14460
01860,14460
01888,14460
01905,14460
01930,14460
02021,14460
02025,14460
02019,14460
02041,14460
02035,14460
02067,14460
02109,14460
02128,14460
02138,14460
02134,14460
02144,14460
02142,14460
02139,14460
02345,14460
02338,14460
02360,14460
02356,39300
02382,14460
02379,14460
02465,14460
02468,14460
02472,14460
02478,14460
02571,14460
02556,12700
02562,12700
02639,12700
02644,12700
02649,12700
02655,12700
03301,18180
03257,18180
03258,18180
03256,29060
03235,18180
03054,31700
02673,12700
03032,14460
03052,31700
04024,38860
04020,38860
03862,14460
03878,14460
03884,14460
03833,14460
03801,14460
03813,99999
03826,14460
03809,29060
03461,28300
03609,28300
04401,12620
04353,12300
04257,99999
04212,30340
04252,30340
04090,38860
04110,38860
04116,38860
04049,38860
04062,38860
04069,38860
04937,99999
04932,12620
04848,99999
04750,99999
04680,99999
04850,99999
04654,99999
04537,99999
04579,38860
04624,99999
04556,99999
